"","date","pref","avg_temp","avg_rain"
"1313",2019-08-05,"Tochigi",29.9,0
"1314",2019-08-05,"Yamanashi",27.35,0
"1315",2019-08-06,"Gunma",31.15,0
"1316",2019-08-06,"Ibaraki",29.6666666666667,0
"1317",2019-08-06,"Nagano",28.225,4.875
"1318",2019-08-06,"Shizuoka",29.4333333333333,0
"1319",2019-08-06,"Tochigi",29.95,0
"1320",2019-08-06,"Yamanashi",27.6,3
"1321",2019-08-07,"Gunma",30.9,0
"1322",2019-08-07,"Ibaraki",28.1333333333333,0
"1323",2019-08-07,"Nagano",27.45,7.875
"1324",2019-08-07,"Shizuoka",29.1,0
"1325",2019-08-07,"Tochigi",30.45,0
"1326",2019-08-07,"Yamanashi",27.95,0
"1327",2019-08-08,"Gunma",30.9,0.5
"1328",2019-08-08,"Ibaraki",29.2,0
"1329",2019-08-08,"Nagano",27.55,7.875
"1330",2019-08-08,"Shizuoka",28.8333333333333,0
"1331",2019-08-08,"Tochigi",30.2,4
"1332",2019-08-08,"Yamanashi",27.5,0.5
"1333",2019-08-09,"Gunma",31.2,0
"1334",2019-08-09,"Ibaraki",29.7666666666667,0
"1335",2019-08-09,"Nagano",27.45,1.25
"1336",2019-08-09,"Shizuoka",28.7333333333333,0
"1337",2019-08-09,"Tochigi",31,0
"1338",2019-08-09,"Yamanashi",26.95,8
"1339",2019-08-10,"Gunma",30.95,0
"1340",2019-08-10,"Ibaraki",27.5333333333333,0
"1341",2019-08-10,"Nagano",27.8,0
"1342",2019-08-10,"Shizuoka",29.2333333333333,0
"1343",2019-08-10,"Tochigi",29.5,1.25
"1344",2019-08-10,"Yamanashi",27.4,0
"1345",2019-08-11,"Gunma",29.25,0
"1346",2019-08-11,"Ibaraki",26.0333333333333,0
"1347",2019-08-11,"Nagano",27.825,3
"1348",2019-08-11,"Shizuoka",29.6,0
"1349",2019-08-11,"Tochigi",27.65,0
"1350",2019-08-11,"Yamanashi",27,2.75
"1351",2019-08-12,"Gunma",29.6,0
"1352",2019-08-12,"Ibaraki",27.4,0.5
"1353",2019-08-12,"Nagano",28.25,0
"1354",2019-08-12,"Shizuoka",29.8666666666667,0
"1355",2019-08-12,"Tochigi",28.75,0
"1356",2019-08-12,"Yamanashi",26.65,0
"1357",2019-08-13,"Gunma",30.8,0
"1358",2019-08-13,"Ibaraki",28.3,0
"1359",2019-08-13,"Nagano",28.375,0.25
"1360",2019-08-13,"Shizuoka",30.1,0.833333333333333
"1361",2019-08-13,"Tochigi",29.9,0
"1362",2019-08-13,"Yamanashi",26.55,0
"1363",2019-08-14,"Gunma",27.55,79.25
"1364",2019-08-14,"Ibaraki",27.0333333333333,6.5
"1365",2019-08-14,"Nagano",27.825,0.25
"1366",2019-08-14,"Shizuoka",28.3,19.5
"1367",2019-08-14,"Tochigi",27.25,3.5
"1368",2019-08-14,"Yamanashi",25.05,25
"1369",2019-08-15,"Gunma",28.5,8.25
"1370",2019-08-15,"Ibaraki",28.6333333333333,0
"1371",2019-08-15,"Nagano",28.275,0.625
"1372",2019-08-15,"Shizuoka",28.3333333333333,13
"1373",2019-08-15,"Tochigi",28.4,11
"1374",2019-08-15,"Yamanashi",25.75,12.75
"1375",2019-08-16,"Gunma",28.5,5.25
"1376",2019-08-16,"Ibaraki",28.2333333333333,0.166666666666667
"1377",2019-08-16,"Nagano",27.4,11
"1378",2019-08-16,"Shizuoka",28.2333333333333,13.5
"1379",2019-08-16,"Tochigi",28.5,1.5
"1380",2019-08-16,"Yamanashi",26.2,7.75
"1381",2019-08-17,"Gunma",30.7,0
"1382",2019-08-17,"Ibaraki",29.2333333333333,0
"1383",2019-08-17,"Nagano",27.6,0
"1384",2019-08-17,"Shizuoka",29.2,0
"1385",2019-08-17,"Tochigi",29.8,0
"1386",2019-08-17,"Yamanashi",26.85,0
"1387",2019-08-18,"Gunma",30,0
"1388",2019-08-18,"Ibaraki",28.0666666666667,0
"1389",2019-08-18,"Nagano",27.375,0
"1390",2019-08-18,"Shizuoka",28.7666666666667,0
"1391",2019-08-18,"Tochigi",29.35,0
"1392",2019-08-18,"Yamanashi",25.8,7
"1393",2019-08-19,"Gunma",28.3,25.25
"1394",2019-08-19,"Ibaraki",26.3666666666667,0
"1395",2019-08-19,"Nagano",26.025,13.625
"1396",2019-08-19,"Shizuoka",28.9666666666667,0
"1397",2019-08-19,"Tochigi",27.25,3.75
"1398",2019-08-19,"Yamanashi",25.4,18.75
"1399",2019-08-20,"Gunma",24.9,14.25
"1400",2019-08-20,"Ibaraki",24.7333333333333,16.6666666666667
"1401",2019-08-20,"Nagano",24.525,7.875
"1402",2019-08-20,"Shizuoka",28.4333333333333,3.33333333333333
"1403",2019-08-20,"Tochigi",23.65,27
"1404",2019-08-20,"Yamanashi",25.8,0
"1405",2019-08-21,"Gunma",26,10.5
"1406",2019-08-21,"Ibaraki",24.8666666666667,16.3333333333333
"1407",2019-08-21,"Nagano",24.35,5.125
"1408",2019-08-21,"Shizuoka",28.5,1.16666666666667
"1409",2019-08-21,"Tochigi",25.05,51.75
"1410",2019-08-21,"Yamanashi",26.1,0.25
"1411",2019-08-22,"Gunma",24.45,3.25
"1412",2019-08-22,"Ibaraki",24.6333333333333,7
"1413",2019-08-22,"Nagano",23.675,10.375
"1414",2019-08-22,"Shizuoka",28.7333333333333,4.33333333333333
"1415",2019-08-22,"Tochigi",24.4,1
"1416",2019-08-22,"Yamanashi",25.7,0.25
"1417",2019-08-23,"Gunma",26.2,2.75
"1418",2019-08-23,"Ibaraki",25.8666666666667,1.33333333333333
"1419",2019-08-23,"Nagano",23.925,10.25
"1420",2019-08-23,"Shizuoka",26.2666666666667,14.6666666666667
"1421",2019-08-23,"Tochigi",25.7,2
"1422",2019-08-23,"Yamanashi",23.85,6.25
"1423",2019-08-24,"Gunma",27.45,0
"1424",2019-08-24,"Ibaraki",26.0666666666667,0.166666666666667
"1425",2019-08-24,"Nagano",23.8,0
"1426",2019-08-24,"Shizuoka",26.7,0.333333333333333
"1427",2019-08-24,"Tochigi",26.2,1
"1428",2019-08-24,"Yamanashi",24.4,0.5
"1429",2019-08-25,"Gunma",26.3,6.25
"1430",2019-08-25,"Ibaraki",24.4333333333333,20.3333333333333
"1431",2019-08-25,"Nagano",23.4,0
"1432",2019-08-25,"Shizuoka",27,0
"1433",2019-08-25,"Tochigi",23.95,6.5
"1434",2019-08-25,"Yamanashi",23.8,0
"1435",2019-08-26,"Gunma",25.75,0
"1436",2019-08-26,"Ibaraki",23.6333333333333,4.5
"1437",2019-08-26,"Nagano",22.7,0
"1438",2019-08-26,"Shizuoka",26.3,1.66666666666667
"1439",2019-08-26,"Tochigi",24.7,1
"1440",2019-08-26,"Yamanashi",23.4,0
"1441",2019-08-27,"Gunma",24.9,12.75
"1442",2019-08-27,"Ibaraki",24.6666666666667,0.5
"1443",2019-08-27,"Nagano",22.425,8.625
"1444",2019-08-27,"Shizuoka",24.9,28.8333333333333
"1445",2019-08-27,"Tochigi",24.45,2.25
"1446",2019-08-27,"Yamanashi",22.35,5.25
"1447",2019-08-28,"Gunma",24.1,0.75
"1448",2019-08-28,"Ibaraki",24.7333333333333,3.66666666666667
"1449",2019-08-28,"Nagano",23.425,10
"1450",2019-08-28,"Shizuoka",26.0666666666667,16.3333333333333
"1451",2019-08-28,"Tochigi",23.8,4.75
"1452",2019-08-28,"Yamanashi",23.1,1.75
"1453",2019-08-29,"Gunma",27.6,1.25
"1454",2019-08-29,"Ibaraki",27.1333333333333,0
"1455",2019-08-29,"Nagano",24.6,4.25
"1456",2019-08-29,"Shizuoka",28.3333333333333,0
"1457",2019-08-29,"Tochigi",27.35,0.25
"1458",2019-08-29,"Yamanashi",24.95,0.25
"1459",2019-08-30,"Gunma",25.25,1.5
"1460",2019-08-30,"Ibaraki",25.0333333333333,4.16666666666667
"1461",2019-08-30,"Nagano",22.8,13.5
"1462",2019-08-30,"Shizuoka",25.7666666666667,25.3333333333333
"1463",2019-08-30,"Tochigi",25.15,1.25
"1464",2019-08-30,"Yamanashi",23.35,11.5
"1465",2019-08-31,"Gunma",27.15,2
"1466",2019-08-31,"Ibaraki",25.8,0.166666666666667
"1467",2019-08-31,"Nagano",24.025,0.25
"1468",2019-08-31,"Shizuoka",27,0
"1469",2019-08-31,"Tochigi",26.4,0.25
"1470",2019-08-31,"Yamanashi",25,0
"1471",2019-09-01,"Gunma",26.95,0
"1472",2019-09-01,"Ibaraki",25.9,0
"1473",2019-09-01,"Nagano",22.275,0
"1474",2019-09-01,"Shizuoka",27.4333333333333,0
"1475",2019-09-01,"Tochigi",26.25,0
"1476",2019-09-01,"Yamanashi",24.6,0
"1477",2019-09-02,"Gunma",26.35,0
"1478",2019-09-02,"Ibaraki",24.9333333333333,1.66666666666667
"1479",2019-09-02,"Nagano",22.675,0
"1480",2019-09-02,"Shizuoka",27.6666666666667,0
"1481",2019-09-02,"Tochigi",26.1,0.75
"1482",2019-09-02,"Yamanashi",25.35,0
"1483",2019-09-03,"Gunma",24.9,0
"1484",2019-09-03,"Ibaraki",23.4666666666667,0.833333333333333
"1485",2019-09-03,"Nagano",23.925,0
"1486",2019-09-03,"Shizuoka",27.4333333333333,2.66666666666667
"1487",2019-09-03,"Tochigi",23.7,1.75
"1488",2019-09-03,"Yamanashi",25.1,0
"1489",2019-09-04,"Gunma",23.1,0.5
"1490",2019-09-04,"Ibaraki",22.6,19.5
"1491",2019-09-04,"Nagano",23.05,6.375
"1492",2019-09-04,"Shizuoka",27,3.16666666666667
"1493",2019-09-04,"Tochigi",22.85,1.25
"1494",2019-09-04,"Yamanashi",23.7,8.25
"1495",2019-09-05,"Gunma",25.05,0
"1496",2019-09-05,"Ibaraki",24.3,0
"1497",2019-09-05,"Nagano",24.05,1.625
"1498",2019-09-05,"Shizuoka",27.1333333333333,0
"1499",2019-09-05,"Tochigi",24.95,0
"1500",2019-09-05,"Yamanashi",23.55,0
"1501",2019-09-06,"Gunma",28.2,0
"1502",2019-09-06,"Ibaraki",26.3333333333333,0
"1503",2019-09-06,"Nagano",25.475,0
"1504",2019-09-06,"Shizuoka",28,0
"1505",2019-09-06,"Tochigi",27.5,0
"1506",2019-09-06,"Yamanashi",24.5,0
"1507",2019-09-07,"Gunma",28.55,0
"1508",2019-09-07,"Ibaraki",26.9333333333333,0
"1509",2019-09-07,"Nagano",26.025,0
"1510",2019-09-07,"Shizuoka",28.2,0.333333333333333
"1511",2019-09-07,"Tochigi",27.85,0
"1512",2019-09-07,"Yamanashi",24.75,0
"1513",2019-09-08,"Gunma",29.05,0
"1514",2019-09-08,"Ibaraki",27.8,0.666666666666667
"1515",2019-09-08,"Nagano",26.775,1.125
"1516",2019-09-08,"Shizuoka",28.9,23.8333333333333
"1517",2019-09-08,"Tochigi",28.4,0.25
"1518",2019-09-08,"Yamanashi",25.4,44
"1519",2019-09-09,"Gunma",28.95,27.5
"1520",2019-09-09,"Ibaraki",27.7,81.1666666666667
"1521",2019-09-09,"Nagano",26.4,2
"1522",2019-09-09,"Shizuoka",29.2,5.16666666666667
"1523",2019-09-09,"Tochigi",28.65,63.75
"1524",2019-09-09,"Yamanashi",27.7,23.5
"1525",2019-09-10,"Gunma",29.2,17.5
"1526",2019-09-10,"Ibaraki",28.1666666666667,4.16666666666667
"1527",2019-09-10,"Nagano",26.55,0
"1528",2019-09-10,"Shizuoka",28.7666666666667,1.66666666666667
"1529",2019-09-10,"Tochigi",28.4,41.25
"1530",2019-09-10,"Yamanashi",26.2,22.75
"1531",2019-09-11,"Gunma",27.05,9
"1532",2019-09-11,"Ibaraki",26.0666666666667,12.8333333333333
"1533",2019-09-11,"Nagano",24.9,4.375
"1534",2019-09-11,"Shizuoka",27.8666666666667,13.5
"1535",2019-09-11,"Tochigi",26.2,10
"1536",2019-09-11,"Yamanashi",25.5,0.5
"1537",2019-09-12,"Gunma",25.7,0
"1538",2019-09-12,"Ibaraki",23.4333333333333,0
"1539",2019-09-12,"Nagano",22.025,0
"1540",2019-09-12,"Shizuoka",26.3,0.333333333333333
"1541",2019-09-12,"Tochigi",24,0
"1542",2019-09-12,"Yamanashi",23.3,0.25
"1543",2019-09-13,"Gunma",21.5,0
"1544",2019-09-13,"Ibaraki",20.7666666666667,0
"1545",2019-09-13,"Nagano",19.8,0
"1546",2019-09-13,"Shizuoka",23.9666666666667,0
"1547",2019-09-13,"Tochigi",20.5,0.75
"1548",2019-09-13,"Yamanashi",19,0
"1549",2019-09-14,"Gunma",22.1,0
"1550",2019-09-14,"Ibaraki",21.9666666666667,0.166666666666667
"1551",2019-09-14,"Nagano",22.05,0
"1552",2019-09-14,"Shizuoka",25,0
"1553",2019-09-14,"Tochigi",21.05,0
"1554",2019-09-14,"Yamanashi",20.2,0
"1555",2019-09-15,"Gunma",25.8,0
"1556",2019-09-15,"Ibaraki",23.6,0.166666666666667
"1557",2019-09-15,"Nagano",23.8,0
"1558",2019-09-15,"Shizuoka",26.9333333333333,0
"1559",2019-09-15,"Tochigi",25.15,0
"1560",2019-09-15,"Yamanashi",23.4,0
"1561",2019-09-16,"Gunma",25.35,1.5
"1562",2019-09-16,"Ibaraki",23.0666666666667,22.6666666666667
"1563",2019-09-16,"Nagano",22.25,0
"1564",2019-09-16,"Shizuoka",28.5666666666667,0.166666666666667
"1565",2019-09-16,"Tochigi",24.05,9.25
"1566",2019-09-16,"Yamanashi",24.4,0.5
"1567",2019-09-17,"Gunma",26.7,0
"1568",2019-09-17,"Ibaraki",24.2666666666667,0
"1569",2019-09-17,"Nagano",23.35,0
"1570",2019-09-17,"Shizuoka",27.6333333333333,0.833333333333333
"1571",2019-09-17,"Tochigi",25.35,0
"1572",2019-09-17,"Yamanashi",24.35,0
"1573",2019-09-18,"Gunma",22.55,0.25
"1574",2019-09-18,"Ibaraki",20.7333333333333,4.5
"1575",2019-09-18,"Nagano",20.45,0.25
"1576",2019-09-18,"Shizuoka",22.8666666666667,5.16666666666667
"1577",2019-09-18,"Tochigi",21.65,1.5
"1578",2019-09-18,"Yamanashi",20.8,4.25
"1579",2019-09-19,"Gunma",22.75,0
"1580",2019-09-19,"Ibaraki",20.1666666666667,0
"1581",2019-09-19,"Nagano",18.125,0
"1582",2019-09-19,"Shizuoka",23.6,0.166666666666667
"1583",2019-09-19,"Tochigi",21.1,0
"1584",2019-09-19,"Yamanashi",20.5,0
"1585",2019-09-20,"Gunma",22.25,0
"1586",2019-09-20,"Ibaraki",20.9,0
"1587",2019-09-20,"Nagano",17.75,0
"1588",2019-09-20,"Shizuoka",23.5666666666667,0
"1589",2019-09-20,"Tochigi",21.4,0
"1590",2019-09-20,"Yamanashi",20.15,0.25
"1591",2019-09-21,"Gunma",20.5,0.5
"1592",2019-09-21,"Ibaraki",20.5333333333333,0.5
"1593",2019-09-21,"Nagano",17.325,0.875
"1594",2019-09-21,"Shizuoka",23.6,0
"1595",2019-09-21,"Tochigi",20.45,0.25
"1596",2019-09-21,"Yamanashi",18.1,2.25
"1597",2019-09-22,"Gunma",22.15,9.75
"1598",2019-09-22,"Ibaraki",21.1,2.66666666666667
"1599",2019-09-22,"Nagano",20.275,0.125
"1600",2019-09-22,"Shizuoka",24.1,6
"1601",2019-09-22,"Tochigi",22.15,10.75
"1602",2019-09-22,"Yamanashi",19,17.25
"1603",2019-09-23,"Gunma",22.9,3.25
"1604",2019-09-23,"Ibaraki",25.3666666666667,5.66666666666667
"1605",2019-09-23,"Nagano",25.375,5.25
"1606",2019-09-23,"Shizuoka",26.0333333333333,13.1666666666667
"1607",2019-09-23,"Tochigi",24.05,4.75
"1608",2019-09-23,"Yamanashi",23.8,4.5
"1609",2019-09-24,"Gunma",24.95,0
"1610",2019-09-24,"Ibaraki",23.8,0.333333333333333
"1611",2019-09-24,"Nagano",20.5,0.875
"1612",2019-09-24,"Shizuoka",24.4333333333333,0
"1613",2019-09-24,"Tochigi",23.95,0.25
"1614",2019-09-24,"Yamanashi",22,1
"1615",2019-09-25,"Gunma",23.3,0
"1616",2019-09-25,"Ibaraki",22.4,0
"1617",2019-09-25,"Nagano",19.475,0
"1618",2019-09-25,"Shizuoka",24.5333333333333,0
"1619",2019-09-25,"Tochigi",23.15,0
"1620",2019-09-25,"Yamanashi",21.1,0
"1621",2019-09-26,"Gunma",21.8,0
"1622",2019-09-26,"Ibaraki",20,0
"1623",2019-09-26,"Nagano",19.45,0
"1624",2019-09-26,"Shizuoka",24.2,0
"1625",2019-09-26,"Tochigi",20.75,0
"1626",2019-09-26,"Yamanashi",20,0
"1627",2019-09-27,"Gunma",22.85,0
"1628",2019-09-27,"Ibaraki",20.2333333333333,0
"1629",2019-09-27,"Nagano",21.275,0
"1630",2019-09-27,"Shizuoka",24.3666666666667,0
"1631",2019-09-27,"Tochigi",22.05,0
"1632",2019-09-27,"Yamanashi",21.25,0
"1633",2019-09-28,"Gunma",22.65,0
"1634",2019-09-28,"Ibaraki",22.6666666666667,0
"1635",2019-09-28,"Nagano",21.275,0
"1636",2019-09-28,"Shizuoka",23.9,0
"1637",2019-09-28,"Tochigi",22.25,0
"1638",2019-09-28,"Yamanashi",20.1,0
"1639",2019-09-29,"Gunma",24.45,0
"1640",2019-09-29,"Ibaraki",24.2333333333333,0
"1641",2019-09-29,"Nagano",21.425,0.625
"1642",2019-09-29,"Shizuoka",24.7,0
"1643",2019-09-29,"Tochigi",24.35,0
"1644",2019-09-29,"Yamanashi",21.4,0
"1645",2019-09-30,"Gunma",25.25,0
"1646",2019-09-30,"Ibaraki",22.9,0
"1647",2019-09-30,"Nagano",22.75,0
"1648",2019-09-30,"Shizuoka",25.8,0
"1649",2019-09-30,"Tochigi",24.5,0
"1650",2019-09-30,"Yamanashi",22.45,0
"1651",2019-10-01,"Gunma",24.2,0
"1652",2019-10-01,"Ibaraki",21.4333333333333,0
"1653",2019-10-01,"Nagano",22.25,0
"1654",2019-10-01,"Shizuoka",25.7,0
"1655",2019-10-01,"Tochigi",23.2,0
"1656",2019-10-01,"Yamanashi",22.45,0
"1657",2019-10-02,"Gunma",23.7,0
"1658",2019-10-02,"Ibaraki",21.4333333333333,0
"1659",2019-10-02,"Nagano",21.725,0
"1660",2019-10-02,"Shizuoka",24.9,0
"1661",2019-10-02,"Tochigi",23,0
"1662",2019-10-02,"Yamanashi",21.15,0
"1663",2019-10-03,"Gunma",23.1,0
"1664",2019-10-03,"Ibaraki",22.2333333333333,0
"1665",2019-10-03,"Nagano",22.225,0
"1666",2019-10-03,"Shizuoka",24.5,4.5
"1667",2019-10-03,"Tochigi",22.7,0
"1668",2019-10-03,"Yamanashi",21,0
"1669",2019-10-04,"Gunma",23.9,4.5
"1670",2019-10-04,"Ibaraki",24,7.83333333333333
"1671",2019-10-04,"Nagano",21.25,10.875
"1672",2019-10-04,"Shizuoka",24.8333333333333,40.1666666666667
"1673",2019-10-04,"Tochigi",23.55,3.5
"1674",2019-10-04,"Yamanashi",21.45,7.25
"1675",2019-10-05,"Gunma",25.45,0
"1676",2019-10-05,"Ibaraki",24.1333333333333,0
"1677",2019-10-05,"Nagano",19.85,0
"1678",2019-10-05,"Shizuoka",24.5,0
"1679",2019-10-05,"Tochigi",25.2,0.75
"1680",2019-10-05,"Yamanashi",21.35,0
"1681",2019-10-06,"Gunma",21,1.5
"1682",2019-10-06,"Ibaraki",19.3333333333333,2.66666666666667
"1683",2019-10-06,"Nagano",18.35,0
"1684",2019-10-06,"Shizuoka",23.7666666666667,0
"1685",2019-10-06,"Tochigi",19.35,13.25
"1686",2019-10-06,"Yamanashi",19.85,0
"1687",2019-10-07,"Gunma",20,5.75
"1688",2019-10-07,"Ibaraki",18.7333333333333,4.66666666666667
"1689",2019-10-07,"Nagano",17.925,0.5
"1690",2019-10-07,"Shizuoka",21.3333333333333,4
"1691",2019-10-07,"Tochigi",19.5,3.25
"1692",2019-10-07,"Yamanashi",17.55,7.5
"1693",2019-10-08,"Gunma",20.65,2
"1694",2019-10-08,"Ibaraki",20.1,10
"1695",2019-10-08,"Nagano",19.15,2.25
"1696",2019-10-08,"Shizuoka",22.5,0.5
"1697",2019-10-08,"Tochigi",19.75,3.75
"1698",2019-10-08,"Yamanashi",19.3,0
"1699",2019-10-09,"Gunma",19.15,0
"1700",2019-10-09,"Ibaraki",18.2333333333333,0
"1701",2019-10-09,"Nagano",15,0
"1702",2019-10-09,"Shizuoka",21.6,0
"1703",2019-10-09,"Tochigi",18.75,0
"1704",2019-10-09,"Yamanashi",17.65,0
"1705",2019-10-10,"Gunma",18.85,0
"1706",2019-10-10,"Ibaraki",17.9333333333333,0.833333333333333
"1707",2019-10-10,"Nagano",16.15,0
"1708",2019-10-10,"Shizuoka",22.6333333333333,0
"1709",2019-10-10,"Tochigi",18.55,0
"1710",2019-10-10,"Yamanashi",17.4,1.25
"1711",2019-10-11,"Gunma",20.3,10.5
"1712",2019-10-11,"Ibaraki",19.8666666666667,13
"1713",2019-10-11,"Nagano",19.025,3.25
"1714",2019-10-11,"Shizuoka",23.9,10.1666666666667
"1715",2019-10-11,"Tochigi",20.4,4.75
"1716",2019-10-11,"Yamanashi",18.85,37.25
"1717",2019-10-12,"Gunma",22.2,229.5
"1718",2019-10-12,"Ibaraki",22.7666666666667,125.666666666667
"1719",2019-10-12,"Nagano",18.925,114.375
"1720",2019-10-12,"Shizuoka",24.2666666666667,242.333333333333
"1721",2019-10-12,"Tochigi",21.6,269.5
"1722",2019-10-12,"Yamanashi",20.5,227.75
"1723",2019-10-13,"Gunma",22.55,0
"1724",2019-10-13,"Ibaraki",22.2333333333333,0
"1725",2019-10-13,"Nagano",17.375,1.125
"1726",2019-10-13,"Shizuoka",25.6,0
"1727",2019-10-13,"Tochigi",22.35,0
"1728",2019-10-13,"Yamanashi",21.75,0
"1729",2019-10-14,"Gunma",17.05,1.75
"1730",2019-10-14,"Ibaraki",17.2,6
"1731",2019-10-14,"Nagano",13.725,8.625
"1732",2019-10-14,"Shizuoka",20.2666666666667,1.83333333333333
"1733",2019-10-14,"Tochigi",16.5,10.5
"1734",2019-10-14,"Yamanashi",15.45,1.25
"1735",2019-10-15,"Gunma",17.9,5.5
"1736",2019-10-15,"Ibaraki",16.9,1
"1737",2019-10-15,"Nagano",13.775,0
"1738",2019-10-15,"Shizuoka",19.4666666666667,1.33333333333333
"1739",2019-10-15,"Tochigi",16.45,1.25
"1740",2019-10-15,"Yamanashi",16,0.75
"1741",2019-10-16,"Gunma",15.55,0
"1742",2019-10-16,"Ibaraki",14.9666666666667,0
"1743",2019-10-16,"Nagano",13.45,0
"1744",2019-10-16,"Shizuoka",17.7,0.666666666666667
"1745",2019-10-16,"Tochigi",14.85,0
"1746",2019-10-16,"Yamanashi",13.5,0
"1747",2019-10-17,"Gunma",16.4,0.5
"1748",2019-10-17,"Ibaraki",16.0666666666667,0
"1749",2019-10-17,"Nagano",13.85,0.25
"1750",2019-10-17,"Shizuoka",18.4666666666667,1.5
"1751",2019-10-17,"Tochigi",16.2,0
"1752",2019-10-17,"Yamanashi",14.1,4
"1753",2019-10-18,"Gunma",15.7,16
"1754",2019-10-18,"Ibaraki",16.5333333333333,0.833333333333333
"1755",2019-10-18,"Nagano",14.8,14.625
"1756",2019-10-18,"Shizuoka",18.7333333333333,23
"1757",2019-10-18,"Tochigi",16.1,4.75
"1758",2019-10-18,"Yamanashi",14.7,21
"1759",2019-10-19,"Gunma",18.15,20
"1760",2019-10-19,"Ibaraki",18.3666666666667,25.1666666666667
"1761",2019-10-19,"Nagano",17.35,32.25
"1762",2019-10-19,"Shizuoka",20.0666666666667,45.6666666666667
"1763",2019-10-19,"Tochigi",18,24.75
"1764",2019-10-19,"Yamanashi",17.3,33
"1765",2019-10-20,"Gunma",21.2,0
"1766",2019-10-20,"Ibaraki",18.9,0
"1767",2019-10-20,"Nagano",17,0
"1768",2019-10-20,"Shizuoka",21.9666666666667,0
"1769",2019-10-20,"Tochigi",19.5,0
"1770",2019-10-20,"Yamanashi",18.65,0
"1771",2019-10-21,"Gunma",18.65,4.75
"1772",2019-10-21,"Ibaraki",17.1,1
"1773",2019-10-21,"Nagano",15.55,9.75
"1774",2019-10-21,"Shizuoka",20.1333333333333,21.3333333333333
"1775",2019-10-21,"Tochigi",17.85,0.75
"1776",2019-10-21,"Yamanashi",15.9,15.5
"1777",2019-10-22,"Gunma",16.35,31
"1778",2019-10-22,"Ibaraki",15.1333333333333,31
"1779",2019-10-22,"Nagano",14.15,48.875
"1780",2019-10-22,"Shizuoka",18.2666666666667,26.5
"1781",2019-10-22,"Tochigi",15.05,39.5
"1782",2019-10-22,"Yamanashi",13.65,50
"1783",2019-10-23,"Gunma",18.85,0
"1784",2019-10-23,"Ibaraki",18,0
"1785",2019-10-23,"Nagano",15.8,0
"1786",2019-10-23,"Shizuoka",19.4666666666667,0.5
"1787",2019-10-23,"Tochigi",17.35,0
"1788",2019-10-23,"Yamanashi",16.15,0
"1789",2019-10-24,"Gunma",17,0.75
"1790",2019-10-24,"Ibaraki",17.2666666666667,0.5
"1791",2019-10-24,"Nagano",15.775,3.25
"1792",2019-10-24,"Shizuoka",19.9666666666667,0.833333333333333
"1793",2019-10-24,"Tochigi",16.85,0
"1794",2019-10-24,"Yamanashi",14.8,5.75
"1795",2019-10-25,"Gunma",14.8,72.25
"1796",2019-10-25,"Ibaraki",16.4666666666667,115.166666666667
"1797",2019-10-25,"Nagano",12.75,42.25
"1798",2019-10-25,"Shizuoka",17.4,43.3333333333333
"1799",2019-10-25,"Tochigi",14.95,48.5
"1800",2019-10-25,"Yamanashi",12.75,72.25
"1801",2019-10-26,"Gunma",19.3,0
"1802",2019-10-26,"Ibaraki",18.6,0.166666666666667
"1803",2019-10-26,"Nagano",14.325,0
"1804",2019-10-26,"Shizuoka",18.5666666666667,0
"1805",2019-10-26,"Tochigi",19.3,0
"1806",2019-10-26,"Yamanashi",14.95,0
"1807",2019-10-27,"Gunma",16.85,0.5
"1808",2019-10-27,"Ibaraki",16.6,1.83333333333333
"1809",2019-10-27,"Nagano",12.825,0.5
"1810",2019-10-27,"Shizuoka",18.4333333333333,0
"1811",2019-10-27,"Tochigi",16.4,2.5
"1812",2019-10-27,"Yamanashi",14.95,0
"1813",2019-10-28,"Gunma",16.25,0
"1814",2019-10-28,"Ibaraki",14.8,0
"1815",2019-10-28,"Nagano",12.625,0
"1816",2019-10-28,"Shizuoka",18.5333333333333,0
"1817",2019-10-28,"Tochigi",15.45,0
"1818",2019-10-28,"Yamanashi",14.25,0
"1819",2019-10-29,"Gunma",14.5,4
"1820",2019-10-29,"Ibaraki",13.9666666666667,15.6666666666667
"1821",2019-10-29,"Nagano",11.45,6.625
"1822",2019-10-29,"Shizuoka",15.8333333333333,15.5
"1823",2019-10-29,"Tochigi",14.05,6.75
"1824",2019-10-29,"Yamanashi",11.9,11
"1825",2019-10-30,"Gunma",16.5,0
"1826",2019-10-30,"Ibaraki",15.1,0
"1827",2019-10-30,"Nagano",12.55,0
"1828",2019-10-30,"Shizuoka",17.1,0
"1829",2019-10-30,"Tochigi",14.9,0
"1830",2019-10-30,"Yamanashi",13.5,0
"1831",2019-10-31,"Gunma",16.35,0
"1832",2019-10-31,"Ibaraki",15.2,0
"1833",2019-10-31,"Nagano",12.325,0
"1834",2019-10-31,"Shizuoka",17,0
"1835",2019-10-31,"Tochigi",15.2,0
"1836",2019-10-31,"Yamanashi",13.15,0
"1837",2019-11-01,"Gunma",16.95,0
"1838",2019-11-01,"Ibaraki",15.4333333333333,0
"1839",2019-11-01,"Nagano",11.15,0
"1840",2019-11-01,"Shizuoka",17.0666666666667,0
"1841",2019-11-01,"Tochigi",15.3,0
"1842",2019-11-01,"Yamanashi",13.2,0
"1843",2019-11-02,"Gunma",13.8,0
"1844",2019-11-02,"Ibaraki",13.0333333333333,0
