date,pref,avg_temp,avg_rain
2019-04-17,Nagano,11.875,0
2019-04-17,Shizuoka,14.533333333333333,3.3333333333333335
2019-04-17,Tochigi,14.05,0
2019-04-17,Yamanashi,11.55,0
2019-04-18,Gunma,17.35,0
2019-04-18,Ibaraki,15.266666666666666,0
2019-04-18,Nagano,14.825,0
2019-04-18,Shizuoka,15.933333333333334,0
2019-04-18,Tochigi,16.549999999999997,0
2019-04-18,Yamanashi,13.649999999999999,0
2019-04-19,Gunma,16.7,0
2019-04-19,Ibaraki,15.6,0.3333333333333333
2019-04-19,Nagano,13.2,0
2019-04-19,Shizuoka,18.3,0
2019-04-19,Tochigi,16.55,0.75
2019-04-19,Yamanashi,15.9,0
2019-04-20,Gunma,14.8,0
2019-04-20,Ibaraki,11.666666666666666,0
2019-04-20,Nagano,12.1,0
2019-04-20,Shizuoka,16.033333333333335,0
2019-04-20,Tochigi,13.2,0
2019-04-20,Yamanashi,13.149999999999999,0
2019-04-21,Gunma,16.25,0
2019-04-21,Ibaraki,13.666666666666666,0.16666666666666666
2019-04-21,Nagano,13.25,0
2019-04-21,Shizuoka,17.1,0
2019-04-21,Tochigi,15.3,0
2019-04-21,Yamanashi,15,0
2019-04-22,Gunma,19.95,3
2019-04-22,Ibaraki,16.566666666666666,0
2019-04-22,Nagano,15.825,0
2019-04-22,Shizuoka,19.666666666666668,0
2019-04-22,Tochigi,18.25,0.75
2019-04-22,Yamanashi,17.8,0
2019-04-23,Gunma,19.35,0
2019-04-23,Ibaraki,16.8,0
2019-04-23,Nagano,17.25,0
2019-04-23,Shizuoka,19.933333333333334,0
2019-04-23,Tochigi,18.4,0
2019-04-23,Yamanashi,16.75,0
2019-04-24,Gunma,17.25,2.5
2019-04-24,Ibaraki,18.3,1.6666666666666667
2019-04-24,Nagano,16.675,2.125
2019-04-24,Shizuoka,18.4,44.333333333333336
2019-04-24,Tochigi,17.8,4.75
2019-04-24,Yamanashi,15.649999999999999,0
2019-04-25,Gunma,21.2,1.25
2019-04-25,Ibaraki,18.733333333333334,2.8333333333333335
2019-04-25,Nagano,18.5,1.125
2019-04-25,Shizuoka,20.233333333333334,10.833333333333334
2019-04-25,Tochigi,20.4,6
2019-04-25,Yamanashi,19.4,0.25
2019-04-26,Gunma,13.1,10.25
2019-04-26,Ibaraki,9.733333333333333,1.1666666666666667
2019-04-26,Nagano,14.25,8.625
2019-04-26,Shizuoka,18.266666666666666,9.666666666666666
2019-04-26,Tochigi,11.45,7.5
2019-04-26,Yamanashi,16.4,0.25
2019-04-27,Gunma,11,7
2019-04-27,Ibaraki,8.066666666666666,13
2019-04-27,Nagano,7.85,2.5
2019-04-27,Shizuoka,12.333333333333334,22.833333333333332
2019-04-27,Tochigi,9.9,11.5
2019-04-27,Yamanashi,9.45,2
2019-04-28,Gunma,12.45,0
2019-04-28,Ibaraki,10.433333333333334,0
2019-04-28,Nagano,8.5,0
2019-04-28,Shizuoka,13.333333333333334,0.16666666666666666
2019-04-28,Tochigi,11.3,0
2019-04-28,Yamanashi,9.75,0
2019-04-29,Gunma,14.649999999999999,0
2019-04-29,Ibaraki,13.733333333333334,0.16666666666666666
2019-04-29,Nagano,12.375,0.625
2019-04-29,Shizuoka,13.766666666666666,9.166666666666666
2019-04-29,Tochigi,14.45,0.25
2019-04-29,Yamanashi,11.2,0
2019-04-30,Gunma,14.2,20.5
2019-04-30,Ibaraki,14.433333333333334,15.333333333333334
2019-04-30,Nagano,13.4,15
2019-04-30,Shizuoka,15.466666666666667,53.5
2019-04-30,Tochigi,13.95,33.5
2019-04-30,Yamanashi,12.15,14.25
2019-05-01,Gunma,17.5,4
2019-05-01,Ibaraki,16.833333333333332,19.5
2019-05-01,Nagano,14.35,3
2019-05-01,Shizuoka,18,5.833333333333333
2019-05-01,Tochigi,17.85,23.75
2019-05-01,Yamanashi,15.3,8
2019-05-02,Gunma,17.55,0.25
2019-05-02,Ibaraki,16.8,0.8333333333333334
2019-05-02,Nagano,13.975,0
2019-05-02,Shizuoka,19.466666666666665,0.16666666666666666
2019-05-02,Tochigi,18,0
2019-05-02,Yamanashi,16.2,0
2019-05-03,Gunma,18.799999999999997,0
2019-05-03,Ibaraki,16.53333333333333,0
2019-05-03,Nagano,14.15,0
2019-05-03,Shizuoka,18.766666666666666,0
2019-05-03,Tochigi,17.5,0
2019-05-03,Yamanashi,15.75,0
2019-05-04,Gunma,17.85,0.75
2019-05-04,Ibaraki,16.566666666666666,0
2019-05-04,Nagano,14.8,0
2019-05-04,Shizuoka,18.066666666666666,0
2019-05-04,Tochigi,18.15,0
2019-05-04,Yamanashi,13.4,1.5
2019-05-05,Gunma,18.85,0
2019-05-05,Ibaraki,17.7,0
2019-05-05,Nagano,16.625,0.125
2019-05-05,Shizuoka,18.166666666666668,0
2019-05-05,Tochigi,18.6,0
2019-05-05,Yamanashi,14.55,0
2019-05-06,Gunma,17.8,7.25
2019-05-06,Ibaraki,18.333333333333336,0
2019-05-06,Nagano,15.6,9.75
2019-05-06,Shizuoka,17.7,11.5
2019-05-06,Tochigi,17.700000000000003,6.75
2019-05-06,Yamanashi,14.75,0
2019-05-07,Gunma,13.7,0
2019-05-07,Ibaraki,13,0.3333333333333333
2019-05-07,Nagano,9.775,0
2019-05-07,Shizuoka,16.5,0
2019-05-07,Tochigi,13.35,0
2019-05-07,Yamanashi,12.149999999999999,2.75
2019-05-08,Gunma,16,0
2019-05-08,Ibaraki,15.2,0
2019-05-08,Nagano,12.475,0
2019-05-08,Shizuoka,15.833333333333334,0
2019-05-08,Tochigi,14.8,0
2019-05-08,Yamanashi,12.1,0
2019-05-09,Gunma,17.95,0
2019-05-09,Ibaraki,17.866666666666667,0
2019-05-09,Nagano,15.35,0
2019-05-09,Shizuoka,17.433333333333334,0
2019-05-09,Tochigi,17.5,0
2019-05-09,Yamanashi,14.35,0
2019-05-10,Gunma,21.2,0
2019-05-10,Ibaraki,18.633333333333333,0
2019-05-10,Nagano,16.5,0
2019-05-10,Shizuoka,19.133333333333333,0
2019-05-10,Tochigi,19.9,0
2019-05-10,Yamanashi,16.4,0
2019-05-11,Gunma,21.5,0
2019-05-11,Ibaraki,17.633333333333333,0
2019-05-11,Nagano,17.2,0
2019-05-11,Shizuoka,20.166666666666668,0
2019-05-11,Tochigi,20.8,0
2019-05-11,Yamanashi,17.6,0
2019-05-12,Gunma,17.8,0
2019-05-12,Ibaraki,13.566666666666666,0
2019-05-12,Nagano,16.675,0
2019-05-12,Shizuoka,19.900000000000002,0
2019-05-12,Tochigi,16.200000000000003,0
2019-05-12,Yamanashi,16.65,8.75
2019-05-13,Gunma,18.450000000000003,0
2019-05-13,Ibaraki,14.633333333333333,0
2019-05-13,Nagano,17.025,3.375
2019-05-13,Shizuoka,20.066666666666666,0
2019-05-13,Tochigi,16.950000000000003,0
2019-05-13,Yamanashi,16.6,0
2019-05-14,Gunma,18.4,3.75
2019-05-14,Ibaraki,17.3,3.8333333333333335
2019-05-14,Nagano,14.925,6.25
2019-05-14,Shizuoka,17.03333333333333,25.333333333333332
2019-05-14,Tochigi,17.75,0.5
2019-05-14,Yamanashi,14.2,9.5
2019-05-15,Gunma,19.75,0.25
2019-05-15,Ibaraki,17.433333333333334,1
2019-05-15,Nagano,17,0
2019-05-15,Shizuoka,18.733333333333334,0
2019-05-15,Tochigi,18.65,0
2019-05-15,Yamanashi,15.8,0
2019-05-16,Gunma,20.5,0
2019-05-16,Ibaraki,17.833333333333332,0
2019-05-16,Nagano,18.7,0.375
2019-05-16,Shizuoka,20.033333333333335,0
2019-05-16,Tochigi,19.3,0
2019-05-16,Yamanashi,16.75,0
2019-05-17,Gunma,21.4,0
2019-05-17,Ibaraki,18.233333333333334,0
2019-05-17,Nagano,19.375,0.375
2019-05-17,Shizuoka,20.53333333333333,0
2019-05-17,Tochigi,19.85,0
2019-05-17,Yamanashi,17.1,0
2019-05-18,Gunma,20.65,0
2019-05-18,Ibaraki,18.666666666666668,0
2019-05-18,Nagano,18.875,0
2019-05-18,Shizuoka,20.3,0
2019-05-18,Tochigi,19.85,0
2019-05-18,Yamanashi,15.8,0
2019-05-19,Gunma,21.2,0
2019-05-19,Ibaraki,19.233333333333334,0
2019-05-19,Nagano,19,0
2019-05-19,Shizuoka,20.466666666666665,0
2019-05-19,Tochigi,20.15,0
2019-05-19,Yamanashi,16.6,0
2019-05-20,Gunma,20.5,0.5
2019-05-20,Ibaraki,19.5,0
2019-05-20,Nagano,18.675,0.75
2019-05-20,Shizuoka,19.5,4.5
2019-05-20,Tochigi,19.6,0
2019-05-20,Yamanashi,16,0
2019-05-21,Gunma,19.65,39.75
2019-05-21,Ibaraki,18.066666666666666,65.33333333333333
2019-05-21,Nagano,16.5,45.25
2019-05-21,Shizuoka,19.966666666666665,169.66666666666666
2019-05-21,Tochigi,17.950000000000003,92
2019-05-21,Yamanashi,17.4,75.25
2019-05-22,Gunma,19.9,0
2019-05-22,Ibaraki,16.833333333333332,0
2019-05-22,Nagano,17.025,0
2019-05-22,Shizuoka,19.933333333333334,0
2019-05-22,Tochigi,18.5,0
2019-05-22,Yamanashi,17.7,0
2019-05-23,Gunma,21.75,0
2019-05-23,Ibaraki,18,0
2019-05-23,Nagano,18.25,0
2019-05-23,Shizuoka,20.6,0
2019-05-23,Tochigi,20.25,0
2019-05-23,Yamanashi,18,0
2019-05-24,Gunma,23.1,0
2019-05-24,Ibaraki,20.566666666666666,0
2019-05-24,Nagano,19.15,0
2019-05-24,Shizuoka,21.733333333333334,0
2019-05-24,Tochigi,21.75,0
2019-05-24,Yamanashi,19.25,0
2019-05-25,Gunma,25,0
2019-05-25,Ibaraki,21.9,0
2019-05-25,Nagano,21.25,0
2019-05-25,Shizuoka,22.733333333333334,0
2019-05-25,Tochigi,24.200000000000003,0
2019-05-25,Yamanashi,21.1,0
2019-05-26,Gunma,26.95,0
2019-05-26,Ibaraki,23.733333333333334,0
2019-05-26,Nagano,22.675,0
2019-05-26,Shizuoka,22.633333333333333,0
2019-05-26,Tochigi,25.950000000000003,0
2019-05-26,Yamanashi,22.7,0
2019-05-27,Gunma,27.7,0
2019-05-27,Ibaraki,23.833333333333332,0
2019-05-27,Nagano,24.425,0
2019-05-27,Shizuoka,23.333333333333332,0
2019-05-27,Tochigi,26.8,0
2019-05-27,Yamanashi,23.55,0
2019-05-28,Gunma,24.75,0
2019-05-28,Ibaraki,23.166666666666668,0
2019-05-28,Nagano,20.3,5.125
2019-05-28,Shizuoka,21.6,14.666666666666666
2019-05-28,Tochigi,23.9,0
2019-05-28,Yamanashi,19.65,1
2019-05-29,Gunma,20.950000000000003,1.75
2019-05-29,Ibaraki,18.166666666666668,7
2019-05-29,Nagano,17,3.75
2019-05-29,Shizuoka,21.1,29.833333333333332
2019-05-29,Tochigi,20.450000000000003,2.5
2019-05-29,Yamanashi,19.5,1.5
2019-05-30,Gunma,20.85,0
2019-05-30,Ibaraki,19.233333333333334,0
2019-05-30,Nagano,17.475,0
2019-05-30,Shizuoka,21.099999999999998,0.16666666666666666
2019-05-30,Tochigi,20.75,0
2019-05-30,Yamanashi,17.700000000000003,0
2019-05-31,Gunma,20.75,0
2019-05-31,Ibaraki,20.233333333333334,0
2019-05-31,Nagano,17.1,0.5
2019-05-31,Shizuoka,21.5,0
2019-05-31,Tochigi,21,0.5
2019-05-31,Yamanashi,17.450000000000003,0
2019-06-01,Gunma,22.25,0
2019-06-01,Ibaraki,20.133333333333333,1
2019-06-01,Nagano,18.775,0
2019-06-01,Shizuoka,21.96666666666667,0
2019-06-01,Tochigi,21.35,0
2019-06-01,Yamanashi,18.4,0
2019-06-02,Gunma,22.25,0
2019-06-02,Ibaraki,20.833333333333332,0
2019-06-02,Nagano,18.725,0
2019-06-02,Shizuoka,21.166666666666668,0.8333333333333334
2019-06-02,Tochigi,21.65,0
2019-06-02,Yamanashi,18.3,0
2019-06-03,Gunma,23.75,0
2019-06-03,Ibaraki,20.933333333333334,0
2019-06-03,Nagano,21.225,0
2019-06-03,Shizuoka,22.1,1.5
2019-06-03,Tochigi,22.5,0
2019-06-03,Yamanashi,20.25,0
2019-06-04,Gunma,24.05,0
2019-06-04,Ibaraki,21.133333333333333,0
2019-06-04,Nagano,22.3,0
2019-06-04,Shizuoka,22.266666666666666,0
2019-06-04,Tochigi,22.7,0
2019-06-04,Yamanashi,20.3,0
2019-06-05,Gunma,23.200000000000003,0
2019-06-05,Ibaraki,21.533333333333335,0
2019-06-05,Nagano,21.725,0
2019-06-05,Shizuoka,22.266666666666666,0
2019-06-05,Tochigi,22.35,0.5
2019-06-05,Yamanashi,19.8,0
2019-06-06,Gunma,26.5,0
2019-06-06,Ibaraki,22.666666666666668,0
2019-06-06,Nagano,22.4,0
2019-06-06,Shizuoka,24.533333333333335,0
2019-06-06,Tochigi,24.15,0
2019-06-06,Yamanashi,22.65,0
2019-06-07,Gunma,20.049999999999997,10.5
2019-06-07,Ibaraki,19.166666666666668,10.166666666666666
2019-06-07,Nagano,17.325,24.25
2019-06-07,Shizuoka,20.633333333333333,58
2019-06-07,Tochigi,19.5,18.75
2019-06-07,Yamanashi,17.8,23
2019-06-08,Gunma,22.1,0
2019-06-08,Ibaraki,18.866666666666667,0.3333333333333333
2019-06-08,Nagano,19,1.375
2019-06-08,Shizuoka,23.5,7.833333333333333
2019-06-08,Tochigi,20.5,0.5
2019-06-08,Yamanashi,21.25,0.5
2019-06-09,Gunma,16.9,12.25
2019-06-09,Ibaraki,16.733333333333334,5.666666666666667
2019-06-09,Nagano,16.375,6.25
2019-06-09,Shizuoka,19.533333333333335,4.166666666666667
2019-06-09,Tochigi,17.55,11.25
2019-06-09,Yamanashi,16.2,4
2019-06-10,Gunma,16.450000000000003,32
2019-06-10,Ibaraki,16.066666666666666,51.666666666666664
2019-06-10,Nagano,15.924999999999999,20.25
2019-06-10,Shizuoka,19.233333333333334,30.166666666666668
2019-06-10,Tochigi,15.7,43.25
2019-06-10,Yamanashi,15.25,26.25
2019-06-11,Gunma,18.049999999999997,4.25
2019-06-11,Ibaraki,17.7,13.666666666666666
2019-06-11,Nagano,16.925,5.5
2019-06-11,Shizuoka,19.266666666666666,20.166666666666668
2019-06-11,Tochigi,18.15,0.5
2019-06-11,Yamanashi,16.35,10.25
2019-06-12,Gunma,18.9,0
2019-06-12,Ibaraki,16.900000000000002,0
2019-06-12,Nagano,16.875,1.125
2019-06-12,Shizuoka,19.099999999999998,14.833333333333334
2019-06-12,Tochigi,18,0
2019-06-12,Yamanashi,16.15,10.5
2019-06-13,Gunma,21.95,0
2019-06-13,Ibaraki,19.766666666666666,0
2019-06-13,Nagano,19.3,0
2019-06-13,Shizuoka,21.4,0
2019-06-13,Tochigi,21.2,0
2019-06-13,Yamanashi,18.55,0
2019-06-14,Gunma,22.4,0
2019-06-14,Ibaraki,20.833333333333332,0
2019-06-14,Nagano,20.5,0.25
2019-06-14,Shizuoka,21.96666666666667,1.8333333333333333
2019-06-14,Tochigi,21.950000000000003,0
2019-06-14,Yamanashi,18.9,1.25
2019-06-15,Gunma,16.65,26.5
2019-06-15,Ibaraki,17.73333333333333,26.666666666666668
2019-06-15,Nagano,16.15,15.875
2019-06-15,Shizuoka,18.633333333333333,43
2019-06-15,Tochigi,17,28.25
2019-06-15,Yamanashi,14.450000000000001,50.25
2019-06-16,Gunma,21.9,8
2019-06-16,Ibaraki,23.2,4.833333333333333
2019-06-16,Nagano,18.275,3
2019-06-16,Shizuoka,23.366666666666667,1.6666666666666667
2019-06-16,Tochigi,22.6,9
2019-06-16,Yamanashi,20.85,10.5
2019-06-17,Gunma,21.8,0
2019-06-17,Ibaraki,21.6,0
2019-06-17,Nagano,17.525,0
2019-06-17,Shizuoka,22.566666666666666,0
2019-06-17,Tochigi,22.25,0
2019-06-17,Yamanashi,20.65,0
2019-06-18,Gunma,22.35,0
2019-06-18,Ibaraki,21.7,0
2019-06-18,Nagano,19.225,0
2019-06-18,Shizuoka,22.433333333333334,0
2019-06-18,Tochigi,22.45,2.5
2019-06-18,Yamanashi,19.4,0
2019-06-19,Gunma,23.35,3.5
2019-06-19,Ibaraki,22.633333333333333,2.6666666666666665
2019-06-19,Nagano,20.375,0
2019-06-19,Shizuoka,23,0
2019-06-19,Tochigi,22.7,10.5
2019-06-19,Yamanashi,20.5,0
2019-06-20,Gunma,24.45,1
2019-06-20,Ibaraki,21.5,0.16666666666666666
2019-06-20,Nagano,21.9,0
2019-06-20,Shizuoka,24.3,0
2019-06-20,Tochigi,22.6,3.75
2019-06-20,Yamanashi,22.2,0
2019-06-21,Gunma,23.6,7.5
2019-06-21,Ibaraki,21.96666666666667,0
2019-06-21,Nagano,21.575,7.5
2019-06-21,Shizuoka,24.466666666666665,1.8333333333333333
2019-06-21,Tochigi,21.6,16.25
2019-06-21,Yamanashi,21.4,0.25
2019-06-22,Gunma,21.75,5.25
2019-06-22,Ibaraki,21.8,1.1666666666666667
2019-06-22,Nagano,21.15,0.125
2019-06-22,Shizuoka,23.733333333333334,1.8333333333333333
2019-06-22,Tochigi,21.25,18
2019-06-22,Yamanashi,20.200000000000003,0.25
2019-06-23,Gunma,21.35,13.25
2019-06-23,Ibaraki,20.233333333333334,0
2019-06-23,Nagano,20,2.875
2019-06-23,Shizuoka,22.8,19.5
2019-06-23,Tochigi,21,0
2019-06-23,Yamanashi,20.1,3.25
2019-06-24,Gunma,19.15,21.5
2019-06-24,Ibaraki,18.3,6.666666666666667
2019-06-24,Nagano,18.375,5.5
2019-06-24,Shizuoka,21.866666666666667,43.166666666666664
2019-06-24,Tochigi,19.15,21.75
2019-06-24,Yamanashi,18.200000000000003,25.5
2019-06-25,Gunma,22.85,0
2019-06-25,Ibaraki,21,0
2019-06-25,Nagano,20.775,0
2019-06-25,Shizuoka,23.166666666666668,2.1666666666666665
2019-06-25,Tochigi,22.25,0
2019-06-25,Yamanashi,20.3,0
2019-06-26,Gunma,25.2,0
2019-06-26,Ibaraki,23.533333333333335,0
2019-06-26,Nagano,22.95,0
2019-06-26,Shizuoka,24.1,0
2019-06-26,Tochigi,24.25,0
2019-06-26,Yamanashi,21.7,0
2019-06-27,Gunma,25.1,0
2019-06-27,Ibaraki,25.066666666666666,0.3333333333333333
2019-06-27,Nagano,22.95,7.75
2019-06-27,Shizuoka,24.833333333333332,5.5
2019-06-27,Tochigi,24.75,2
2019-06-27,Yamanashi,22.7,0.25
2019-06-28,Gunma,25.1,11.75
2019-06-28,Ibaraki,23.1,3.3333333333333335
2019-06-28,Nagano,22.975,8.75
2019-06-28,Shizuoka,26.333333333333332,7.166666666666667
2019-06-28,Tochigi,24,4.5
2019-06-28,Yamanashi,24.6,1
2019-06-29,Gunma,20.6,1.75
2019-06-29,Ibaraki,19.3,15.5
2019-06-29,Nagano,22.45,3.875
2019-06-29,Shizuoka,24.733333333333334,2.5
2019-06-29,Tochigi,19.65,21
2019-06-29,Yamanashi,22.75,0
2019-06-30,Gunma,23,22.5
2019-06-30,Ibaraki,20.733333333333334,22.5
2019-06-30,Nagano,23.8,34.875
2019-06-30,Shizuoka,25.4,10.5
2019-06-30,Tochigi,21.85,22
2019-06-30,Yamanashi,23.8,7.75
2019-07-01,Gunma,24.05,2.25
2019-07-01,Ibaraki,21.53333333333333,4.166666666666667
2019-07-01,Nagano,23.275,0
2019-07-01,Shizuoka,24,3.8333333333333335
2019-07-01,Tochigi,22.5,0.25
2019-07-01,Yamanashi,23.15,0.5
2019-07-02,Gunma,25.25,2.25
2019-07-02,Ibaraki,23.666666666666668,0.16666666666666666
2019-07-02,Nagano,22.65,0
2019-07-02,Shizuoka,23.8,1.6666666666666667
2019-07-02,Tochigi,24.450000000000003,0.5
2019-07-02,Yamanashi,23.049999999999997,0
2019-07-03,Gunma,24.700000000000003,5.75
2019-07-03,Ibaraki,23.3,1.3333333333333333
2019-07-03,Nagano,22.625,5.875
2019-07-03,Shizuoka,24.400000000000002,6.833333333333333
2019-07-03,Tochigi,24.15,7.75
2019-07-03,Yamanashi,22.6,1.5
2019-07-04,Gunma,22.3,21.5
2019-07-04,Ibaraki,20.96666666666667,42.5
2019-07-04,Nagano,22.225,35.125
2019-07-04,Shizuoka,23.733333333333334,51.166666666666664
2019-07-04,Tochigi,21.15,56.25
2019-07-04,Yamanashi,21.450000000000003,33.25
2019-07-05,Gunma,22.1,0
2019-07-05,Ibaraki,20.633333333333333,0
2019-07-05,Nagano,22.5,0
2019-07-05,Shizuoka,22.46666666666667,30.833333333333332
2019-07-05,Tochigi,21.25,0
2019-07-05,Yamanashi,20.5,5
2019-07-06,Gunma,22.4,0
2019-07-06,Ibaraki,20.933333333333334,1.6666666666666667
2019-07-06,Nagano,21.75,0.125
2019-07-06,Shizuoka,22.433333333333334,13.666666666666666
2019-07-06,Tochigi,22.25,0
2019-07-06,Yamanashi,19.75,11.75
2019-07-07,Gunma,21.15,2.5
2019-07-07,Ibaraki,19.833333333333332,2.8333333333333335
2019-07-07,Nagano,21.475,1.25
2019-07-07,Shizuoka,25.066666666666666,0.3333333333333333
2019-07-07,Tochigi,21.2,0
2019-07-07,Yamanashi,19.75,4.75
2019-07-08,Gunma,21.35,0
2019-07-08,Ibaraki,19.766666666666666,0
2019-07-08,Nagano,21.95,1
2019-07-08,Shizuoka,23.133333333333333,1.5
2019-07-08,Tochigi,20.75,0
2019-07-08,Yamanashi,20.55,0
2019-07-09,Gunma,18.5,0.25
2019-07-09,Ibaraki,18.9,0
2019-07-09,Nagano,20.5,3.375
2019-07-09,Shizuoka,21.766666666666666,0.5
2019-07-09,Tochigi,18.65,0
2019-07-09,Yamanashi,18.4,1.75
2019-07-10,Gunma,20.25,0
2019-07-10,Ibaraki,19.900000000000002,0
2019-07-10,Nagano,22.225,0.25
2019-07-10,Shizuoka,23.633333333333333,0
2019-07-10,Tochigi,20.15,0
2019-07-10,Yamanashi,20.15,0
2019-07-11,Gunma,18.6,2.75
2019-07-11,Ibaraki,20.1,0.3333333333333333
2019-07-11,Nagano,19.775,5
2019-07-11,Shizuoka,21.133333333333333,9.666666666666666
2019-07-11,Tochigi,19.75,1.25
2019-07-11,Yamanashi,18.35,5.5
2019-07-12,Gunma,20.5,5.75
2019-07-12,Ibaraki,19.933333333333334,1.6666666666666667
2019-07-12,Nagano,22.275,3.25
2019-07-12,Shizuoka,23.400000000000002,6.666666666666667
2019-07-12,Tochigi,19.85,5.25
2019-07-12,Yamanashi,19.950000000000003,1.25
2019-07-13,Gunma,23.75,3.5
2019-07-13,Ibaraki,22.6,0.3333333333333333
2019-07-13,Nagano,21.975,3.125
2019-07-13,Shizuoka,23.9,4.166666666666667
2019-07-13,Tochigi,23.35,2
2019-07-13,Yamanashi,21.45,3.5
2019-07-14,Gunma,21.75,23
2019-07-14,Ibaraki,21.2,17.833333333333332
2019-07-14,Nagano,20.675,14
2019-07-14,Shizuoka,22.733333333333334,26.833333333333332
2019-07-14,Tochigi,21.8,22.25
2019-07-14,Yamanashi,20,20
2019-07-15,Gunma,22.2,10.25
2019-07-15,Ibaraki,20.666666666666668,3.1666666666666665
2019-07-15,Nagano,22.275,6
2019-07-15,Shizuoka,22.96666666666667,33.166666666666664
2019-07-15,Tochigi,21.85,3.5
2019-07-15,Yamanashi,21,19.5
2019-07-16,Gunma,21.4,9.25
2019-07-16,Ibaraki,21.033333333333335,12.666666666666666
2019-07-16,Nagano,22.625,8.25
2019-07-16,Shizuoka,22.46666666666667,2.8333333333333335
2019-07-16,Tochigi,21.9,4.5
2019-07-16,Yamanashi,20.049999999999997,25.25
2019-07-17,Gunma,25.450000000000003,0
2019-07-17,Ibaraki,22.666666666666668,1
2019-07-17,Nagano,24.05,5.625
2019-07-17,Shizuoka,24.166666666666668,16.5
2019-07-17,Tochigi,24.450000000000003,0
2019-07-17,Yamanashi,23.2,0
2019-07-18,Gunma,24.85,6.5
2019-07-18,Ibaraki,23.333333333333332,4.166666666666667
2019-07-18,Nagano,22.025,29.125
2019-07-18,Shizuoka,25.266666666666666,40.666666666666664
2019-07-18,Tochigi,24.15,4
2019-07-18,Yamanashi,22.2,21.75
2019-07-19,Gunma,26.7,0.75
2019-07-19,Ibaraki,26.1,3.6666666666666665
2019-07-19,Nagano,23.35,1.875
2019-07-19,Shizuoka,26,3.5
2019-07-19,Tochigi,25.6,8.75
2019-07-19,Yamanashi,23.8,0.75
2019-07-20,Gunma,27.4,0
2019-07-20,Ibaraki,24.933333333333334,2.1666666666666665
2019-07-20,Nagano,23.075,0.625
2019-07-20,Shizuoka,26.133333333333333,0.16666666666666666
2019-07-20,Tochigi,26,7.25
2019-07-20,Yamanashi,22.8,2
2019-07-21,Gunma,25.15,0.25
2019-07-21,Ibaraki,22.033333333333335,0.8333333333333334
2019-07-21,Nagano,24.925,0
2019-07-21,Shizuoka,26.3,0
2019-07-21,Tochigi,23.6,1.5
2019-07-21,Yamanashi,24.549999999999997,0
2019-07-22,Gunma,22.75,2.5
2019-07-22,Ibaraki,21.7,0.6666666666666666
2019-07-22,Nagano,23.9,9.875
2019-07-22,Shizuoka,25.7,41.666666666666664
2019-07-22,Tochigi,22.299999999999997,2.25
2019-07-22,Yamanashi,24,2.25
2019-07-23,Gunma,25.950000000000003,44.5
2019-07-23,Ibaraki,23.8,2.8333333333333335
2019-07-23,Nagano,25.1,0.625
2019-07-23,Shizuoka,26.433333333333334,18.166666666666668
2019-07-23,Tochigi,24.950000000000003,12.25
2019-07-23,Yamanashi,24.25,5.25
2019-07-24,Gunma,26.799999999999997,48.5
2019-07-24,Ibaraki,25.466666666666665,2.5
2019-07-24,Nagano,25.8,7.75
2019-07-24,Shizuoka,27.4,0
2019-07-24,Tochigi,26.450000000000003,0.75
2019-07-24,Yamanashi,25.1,0.25
2019-07-25,Gunma,28.299999999999997,3.25
2019-07-25,Ibaraki,26.46666666666667,0
2019-07-25,Nagano,26.2,1.125
2019-07-25,Shizuoka,27.6,0.3333333333333333
2019-07-25,Tochigi,27.4,0.25
2019-07-25,Yamanashi,25.4,0.25
2019-07-26,Gunma,28.85,0
2019-07-26,Ibaraki,28.266666666666666,0
2019-07-26,Nagano,26.775,1
2019-07-26,Shizuoka,27.6,23.5
2019-07-26,Tochigi,28.65,0
2019-07-26,Yamanashi,24.7,1.5
2019-07-27,Gunma,28.2,7.25
2019-07-27,Ibaraki,28.2,5.833333333333333
2019-07-27,Nagano,25.3,20.625
2019-07-27,Shizuoka,26.7,29.5
2019-07-27,Tochigi,28.45,1
2019-07-27,Yamanashi,24.2,23.75
2019-07-28,Gunma,28.950000000000003,16.5
2019-07-28,Ibaraki,27.666666666666668,20.333333333333332
2019-07-28,Nagano,26.475,10
2019-07-28,Shizuoka,27.833333333333332,0
2019-07-28,Tochigi,27.95,27.5
2019-07-28,Yamanashi,25.8,6
2019-07-29,Gunma,28.75,32.5
2019-07-29,Ibaraki,28.066666666666666,0
2019-07-29,Nagano,26.075,2.625
2019-07-29,Shizuoka,27.966666666666665,1.6666666666666667
2019-07-29,Tochigi,28.55,0
2019-07-29,Yamanashi,25.6,7.75
2019-07-30,Gunma,30.1,0
2019-07-30,Ibaraki,28.966666666666665,0
2019-07-30,Nagano,26.925,1.875
2019-07-30,Shizuoka,28.1,0
2019-07-30,Tochigi,29.2,0
2019-07-30,Yamanashi,26.700000000000003,0
2019-07-31,Gunma,30.15,36.25
2019-07-31,Ibaraki,29.1,0
2019-07-31,Nagano,27.975,0
2019-07-31,Shizuoka,29.066666666666666,0
2019-07-31,Tochigi,29.7,7.25
2019-07-31,Yamanashi,27.549999999999997,9.75
2019-08-01,Gunma,30.6,0
2019-08-01,Ibaraki,29.366666666666667,0
2019-08-01,Nagano,28.125,1.75
2019-08-01,Shizuoka,29.333333333333332,0
2019-08-01,Tochigi,29.6,27.5
